wku,title,abstract,claims,descriptions
10530758,0,0,0,0
10530759,0,0,0,0
10530762,0,0,0,0
10530768,0,0,0,0
10530770,0,0,0,0
10530771,0,0,0,0
10530773,0,0,0,0
10530774,0,0,0,0
10530775,0,0,0,0
10530776,0,0,0,5
10530777,0,0,0,0
10530778,0,0,0,0
10530780,0,0,0,0
10530785,0,0,0,0
10530787,0,0,0,0
10530790,0,0,0,0
10530791,0,0,0,0
10530795,0,0,0,0
10530796,0,0,0,0
10530797,0,0,0,0
10530798,0,0,0,0
10530800,0,0,0,0
10530802,0,0,0,0
10530803,0,0,0,0
10530804,0,0,0,0
10530805,0,0,0,0
10530807,0,0,0,0
10530808,0,0,0,0
10530809,0,0,14,40
10530823,0,0,0,0
10530824,0,0,0,0
10530825,0,0,0,0
10530829,0,0,0,0
10530831,0,0,0,0
10530833,0,0,0,0
10530837,0,0,0,0
10530842,0,0,0,1
10530844,0,0,0,0
10530845,0,0,0,0
10530848,0,0,0,0
10530849,0,0,0,2
10530855,0,0,0,0
10530856,0,0,0,0
10530857,0,0,0,0
10530858,0,0,0,0
10530860,0,0,0,0
10530866,0,0,0,0
10530867,0,0,0,0
10530869,0,0,0,0
10530872,0,0,0,0
10530873,0,0,0,0
10530874,0,0,0,0
10530875,0,0,0,0
10530879,0,0,0,1
10530880,0,0,0,0
10530886,0,0,0,0
10530887,0,0,0,0
10530889,0,0,0,0
10530892,0,0,0,0
10530896,0,0,0,0
10530898,0,0,0,0
10530899,0,0,0,0
10530900,0,0,0,0
10530905,0,0,0,0
10530914,0,0,0,0
10530915,0,0,0,0
10530925,0,0,0,0
10530926,0,0,0,0
10530936,0,0,0,0
10530939,0,0,0,0
10530962,0,0,0,0
10530966,0,0,0,0
10530970,0,0,0,0
10530974,0,0,0,0
10530991,0,0,2,1
10531011,0,0,0,0
10531017,0,0,0,0
10531027,0,0,0,0
10531030,0,0,0,1
10531035,0,0,0,0
10531038,0,0,0,0
10531039,0,0,0,0
10531043,0,0,0,0
10531046,0,0,0,0
10531047,0,0,0,0
10531048,0,0,0,0
10531061,0,0,0,0
10531065,0,0,0,0
10531067,0,0,0,0
10531082,0,0,0,0
10531088,0,0,0,0
10531105,0,0,0,0
10531108,0,0,0,0
10531111,0,0,0,0
10531116,0,0,0,0
10531117,0,0,0,0
10531118,0,0,0,0
10531121,0,0,0,0
10531124,0,0,0,0
10531134,0,0,0,0
10531142,0,0,0,0
10531143,0,0,0,0
10531148,0,0,0,0
10531151,0,0,0,0
10531152,0,0,0,0
10531153,0,0,0,1
10531154,0,0,0,4
10531157,0,0,0,0
10531165,0,0,0,0
10531166,0,0,0,0
10531173,0,0,0,1
10531179,0,0,0,0
10531180,0,0,0,0
10531191,0,0,0,0
10531196,0,0,0,0
10531202,0,0,0,0
10531209,0,0,0,12
10531217,0,0,0,0
10531227,0,0,0,0
10531232,0,0,0,3
10531236,0,0,0,0
10531237,0,0,0,1
10531245,0,0,0,14
10531250,0,0,0,0
10531253,0,0,0,0
10531255,0,0,0,0
10531269,0,0,0,0
10531272,0,0,0,0
10531277,0,0,0,0
10531283,0,0,0,0
10531284,0,0,0,0
10531286,0,0,0,0
10531287,0,0,0,1
10531288,0,0,0,0
10531293,0,0,0,0
10531299,0,0,0,0
10531302,0,0,0,0
10531307,0,0,0,0
10531308,0,0,0,0
10531309,0,0,0,0
10531316,0,0,0,1
10531318,0,0,0,1
10531332,0,0,0,0
10531334,0,0,0,0
10531341,0,0,0,0
10531344,0,0,0,0
10531346,0,0,0,0
10531353,0,0,0,0
10531354,0,0,0,0
10531357,0,0,0,7
10531367,0,0,0,0
10531372,0,0,0,0
10531379,0,0,0,0
10531382,0,0,0,0
10531384,0,0,0,0
10531388,0,0,0,0
10531389,0,0,0,0
10531390,0,0,0,0
10531391,0,0,0,0
10531410,0,0,0,0
10531413,0,0,0,0
10531421,0,0,0,0
10531423,0,0,0,0
10531425,0,0,0,0
10531427,0,0,0,0
10531433,0,0,0,0
10531436,0,0,0,0
10531445,0,0,0,0
10531452,0,0,0,0
10531453,0,0,0,0
10531456,0,0,0,0
10531459,0,0,0,0
10531464,0,0,0,0
10531470,0,0,0,0
10531473,0,0,0,0
10531479,0,0,0,0
10531492,0,0,0,0
10531495,0,0,0,0
10531498,0,0,0,2
10531500,0,0,0,0
10531507,0,0,0,0
10531509,0,0,0,0
10531514,0,0,0,0
10531515,0,0,0,0
10531522,0,0,0,0
10531524,0,0,0,0
10531526,0,0,0,0
10531546,0,0,0,0
10531560,0,0,0,0
10531561,0,0,0,0
10531562,0,0,0,0
10531575,0,0,0,0
10531576,0,0,0,0
10531587,0,0,0,0
10531597,0,0,0,0
10531598,0,0,0,0
10531605,0,0,0,0
10531611,0,0,0,0
10531612,0,0,0,0
10531617,0,0,0,2
10531648,0,0,0,0
10531685,0,0,0,0
10531692,0,0,0,0
10531695,0,0,0,0
10531696,0,0,0,0
10531700,0,0,0,0
10531702,0,0,0,0
10531705,0,0,0,0
10531708,0,0,0,0
10531761,0,0,0,0
10531767,0,0,0,0
10531785,0,0,0,0
10531797,0,0,0,0
10531807,0,0,0,10
10531808,0,0,0,0
10531814,0,0,0,0
10531831,0,0,0,0
10531837,0,0,0,0
10531845,0,0,0,0
10531850,0,0,0,0
10531862,0,0,0,0
10531869,0,0,0,0
10531874,0,0,0,0
10531887,0,0,0,0
10531893,0,0,0,0
10531896,0,0,0,0
10531899,0,0,0,0
10531910,0,0,0,0
10531912,0,0,0,0
10531913,0,0,0,0
10531914,0,0,0,0
10531925,0,0,0,0
10531929,0,0,0,0
10531934,0,0,0,0
10531941,0,0,0,0
10531945,0,0,0,0
10531949,0,0,0,0
10531951,0,0,0,0
10531952,0,0,0,0
10531972,0,0,0,0
10531989,0,0,0,0
10531990,0,0,0,0
10531991,0,0,0,0
10531992,0,0,0,0
10532013,0,0,0,0
10532042,0,0,0,0
10532052,0,0,0,0
10532063,0,0,0,0
10532068,0,0,0,0
10532096,0,0,0,0
10532115,0,0,0,0
10532123,0,0,0,0
10532124,0,0,0,0
10532141,0,0,0,0
10532142,0,0,0,0
10532150,0,0,0,0
10532153,0,0,0,0
10532156,0,0,0,0
10532165,0,0,0,0
10532184,0,0,0,0
10532187,0,0,0,0
10532196,0,0,0,0
10532198,0,0,0,0
10532203,0,0,0,0
10532206,0,0,0,0
10532212,0,0,0,0
10532213,0,0,0,0
10532232,0,0,0,0
10532265,0,0,0,0
10532277,0,0,0,0
10532283,0,0,0,2
10532286,0,0,0,0
10532288,0,0,0,0
10532291,0,0,0,0
10532299,0,0,0,0
10532311,0,0,0,0
10532327,0,0,0,0
10532356,0,0,0,0
10532405,0,0,0,0
10532408,0,0,0,0
10532415,0,0,0,0
10532420,0,0,0,0
10532425,0,0,0,0
10532428,0,0,0,0
10532436,0,0,0,0
10532441,0,0,0,0
10532452,0,0,0,0
10532453,0,0,0,0
10532456,0,0,0,1
10532465,0,0,0,0
10532467,0,0,0,0
10532468,0,0,0,0
10532515,0,0,0,0
10532536,0,0,0,0
10532539,0,0,0,0
10532549,0,0,0,0
10532556,0,0,0,0
10532557,0,0,0,0
10532559,0,0,0,0
10532560,0,0,0,0
10532561,0,0,0,0
10532568,0,0,0,0
10532571,0,0,0,0
10532579,0,0,0,0
10532580,0,0,0,0
10532582,0,0,0,0
10532588,0,0,0,0
10532624,0,0,0,0
10532629,0,0,0,0
10532631,0,0,0,0
10532632,0,0,0,0
10532640,0,0,0,0
10532656,0,0,0,0
10532661,0,0,0,0
10532675,0,0,0,0
10532677,0,0,0,0
10532691,0,0,0,0
10532697,0,0,0,0
10532701,0,0,0,0
10532704,0,0,0,0
10532726,0,0,0,0
10532737,0,0,0,0
10532741,0,0,0,0
10532747,0,0,0,0
10532748,0,0,0,0
10532767,0,0,0,0
10532774,0,0,0,0
10532775,0,0,0,0
10532801,0,0,0,0
10532804,0,0,0,0
10532808,0,0,0,0
10532809,0,0,0,0
10532814,0,0,0,0
10532818,0,0,0,0
10532822,0,0,0,0
10532825,0,0,0,0
10532827,0,0,0,0
10532828,0,0,0,0
10532830,0,0,0,0
10532835,0,0,0,0
10532847,0,0,0,0
10532865,0,0,0,0
10532879,0,0,0,0
10532885,0,0,0,0
10532947,0,0,0,0
10532953,0,0,0,0
10533004,0,0,0,0
10533063,0,0,0,0
10533068,0,0,0,0
10533074,0,0,0,0
10533090,0,0,0,0
10533092,0,0,0,0
10533096,0,0,0,0
10533099,0,0,0,0
10533106,0,0,0,0
10533111,0,0,0,0
10533113,0,0,0,0
10533117,0,0,0,0
10533118,0,0,0,0
10533123,0,0,0,0
10533124,0,0,0,0
10533125,0,0,0,0
10533126,0,0,0,0
10533134,0,0,0,0
10533135,0,0,0,0
10533147,0,0,0,0
10533209,0,0,0,0
10533211,0,0,0,0
10533240,0,0,0,0
10533249,0,0,0,0
10533251,0,0,0,0
10533266,0,0,0,0
10533273,0,0,0,0
10533292,0,0,0,0
10533306,0,0,0,0
10533342,0,0,0,0
10533352,0,0,0,0
10533356,0,0,0,0
10533362,0,0,0,0
10533372,0,0,0,0
10533375,0,0,0,0
10533378,0,0,0,0
10533380,0,0,0,0
10533386,0,0,0,0
10533387,0,0,0,0
10533389,0,0,0,0
10533392,0,0,0,0
10533394,0,0,0,0
10533397,0,0,0,0
10533400,0,0,0,0
10533402,0,0,0,0
10533403,0,0,0,0
10533404,0,0,0,0
10533406,0,0,0,0
10533410,0,0,0,0
10533411,0,0,0,0
10533412,0,0,0,0
10533415,0,0,0,0
10533421,0,0,0,0
10533425,0,0,0,0
10533428,0,0,0,0
10533432,0,0,0,0
10533435,0,0,0,0
10533436,0,0,0,0
10533437,0,0,0,0
10533439,0,0,0,0
10533440,0,0,0,0
10533445,0,0,0,0
10533446,0,0,0,0
10533447,0,0,0,0
10533448,0,0,0,0
10533450,0,0,0,0
10533453,0,0,0,0
10533456,0,0,0,0
10533457,0,0,0,0
10533460,0,0,0,0
10533476,0,0,0,0
10533481,0,0,0,0
10533491,0,0,0,0
10533493,0,0,0,0
10533496,0,0,0,0
10533497,0,0,0,0
10533498,0,0,0,0
10533499,0,0,0,0
10533501,0,0,0,0
10533502,0,0,0,0
10533506,0,0,0,0
10533507,0,0,0,0
10533508,0,0,0,0
10533513,0,0,0,0
10533514,0,0,0,0
10533521,0,0,0,0
10533522,0,0,0,0
10533529,0,0,0,0
10533532,0,0,0,0
10533533,0,0,0,0
10533534,0,0,0,0
10533548,0,0,0,0
10533562,0,0,0,0
10533567,0,0,0,0
10533575,0,0,0,0
10533578,0,0,0,0
10533580,0,0,0,0
10533581,0,0,0,0
10533603,0,0,0,0
10533608,0,0,0,0
10533616,0,0,0,0
10533640,0,0,0,0
10533647,0,0,0,0
10533654,0,0,0,0
10533666,0,0,0,0
10533669,0,0,0,0
10533671,0,0,0,0
10533680,0,0,0,0
10533693,0,0,0,0
10533703,0,0,0,0
10533709,0,0,0,0
10533741,0,0,0,0
10533745,0,0,0,0
10533747,0,0,0,0
10533751,0,0,0,0
10533754,0,0,0,0
10533779,0,0,0,0
10533784,0,0,0,0
10533795,0,0,0,0
10533798,0,0,0,0
10533809,0,0,0,0
10533839,0,0,0,0
10533843,0,0,0,0
10533853,0,0,0,0
10533858,0,0,0,0
10533860,0,0,0,0
10533865,0,0,0,0
10533867,1,1,4,24
10533868,0,0,0,0
10533870,0,0,0,0
10533871,0,0,0,0
10533876,0,0,0,0
10533879,0,0,0,0
10533891,0,0,0,0
10533897,0,0,0,0
10533901,0,0,0,0
10533907,0,0,0,0
10533909,0,0,0,0
10533910,0,0,0,0
10533914,0,0,0,0
10533915,0,0,0,0
10533919,0,0,0,0
10533921,0,0,0,0
10533935,0,0,0,0
10533938,0,0,0,0
10533972,0,0,0,0
10533976,0,0,0,0
10533984,0,0,4,9
10534008,0,0,0,0
10534023,0,0,0,0
10534025,0,0,0,0
10534030,0,0,0,0
10534034,0,0,0,0
10534044,0,0,0,0
10534045,0,0,0,0
10534047,0,0,0,0
10534068,0,0,0,0
10534074,0,0,0,0
10534080,0,0,0,2
10534082,0,0,0,0
10534083,0,0,0,0
10534088,0,0,0,0
10534089,0,0,0,0
10534100,0,0,0,0
10534104,0,0,0,0
10534106,0,0,0,0
10534115,0,0,0,0
10534133,0,0,0,0
10534135,0,0,0,0
10534136,0,0,0,0
10534140,0,0,0,0
10534143,0,0,0,0
10534148,0,0,0,0
10534149,0,0,0,0
10534150,0,0,0,0
10534154,0,0,0,0
10534156,0,0,0,0
10534157,0,0,0,0
10534173,0,0,0,0
10534176,0,0,0,0
10534177,0,0,0,0
10534185,0,0,0,0
10534191,0,0,0,0
10534204,0,0,0,0
10534209,0,0,0,0
10534257,0,1,0,8
10534258,0,0,0,0
10534276,0,0,0,0
10534280,0,0,0,0
10534282,0,0,0,0
10534284,0,0,0,0
10534291,0,0,0,0
10534292,0,0,0,0
10534293,0,0,0,0
10534325,0,0,0,0
10534328,0,0,0,0
10534340,0,0,0,0
10534350,0,0,0,0
10534359,0,0,0,0
10534360,0,0,0,3
10534362,0,0,0,4
10534368,0,0,0,0
10534373,0,0,0,0
10534385,0,0,0,0
10534387,0,0,0,0
10534394,0,0,0,0
10534396,0,0,0,0
10534403,0,0,0,0
10534406,0,0,0,0
10534407,0,0,0,0
10534411,0,0,0,0
10534414,0,0,0,0
10534415,0,0,0,0
10534417,0,0,0,0
10534419,0,0,0,0
10534421,0,0,0,0
10534424,0,0,0,0
10534429,0,0,0,0
10534433,0,0,0,0
10534438,0,0,0,0
10534439,0,0,0,0
10534449,0,0,0,0
10534451,0,0,0,0
10534452,0,0,0,0
10534455,0,0,0,0
10534456,0,0,0,0
10534464,0,0,0,0
10534468,0,0,0,0
10534472,0,0,0,0
10534481,0,0,0,0
10534491,0,0,0,0
10534498,0,0,0,0
10534501,0,0,0,0
10534503,0,0,0,0
10534508,0,0,0,0
10534514,0,0,0,0
10534518,0,0,0,0
10534523,0,0,0,0
10534525,0,0,0,0
10534533,0,0,0,0
10534536,0,0,0,0
10534537,0,0,0,0
10534538,0,0,0,0
10534540,0,0,0,0
10534541,0,0,0,0
10534542,0,0,0,0
10534543,0,0,0,0
10534544,0,0,0,0
10534545,0,0,0,0
10534546,0,0,0,0
10534548,0,0,0,0
10534551,0,0,0,0
10534553,0,0,0,0
10534555,0,0,0,0
10534557,0,0,0,0
10534559,0,0,0,0
10534565,0,0,0,0
10534578,0,0,0,1
10534579,0,0,0,0
10534581,0,0,0,0
10534582,0,0,0,0
10534587,0,0,0,0
10534589,0,0,0,0
10534590,1,0,0,5
10534591,0,0,0,0
10534593,0,0,0,0
10534594,0,0,0,0
10534596,0,0,0,0
10534598,0,0,0,0
10534599,0,0,0,0
10534601,0,0,0,0
10534602,0,0,4,3
10534606,0,0,0,0
10534607,0,0,0,2
10534608,0,0,0,0
10534609,0,0,0,0
10534610,0,0,0,0
10534611,0,0,0,0
10534612,0,0,0,0
10534613,0,0,0,0
10534616,0,0,0,0
10534617,0,0,0,0
10534622,0,0,0,0
10534625,0,0,0,0
10534626,0,0,0,0
10534627,0,0,0,0
10534628,0,0,0,0
10534630,0,0,0,0
10534631,0,0,0,0
10534640,0,0,0,0
10534642,0,0,0,0
10534643,0,0,0,0
10534647,0,0,0,0
10534651,0,0,0,0
10534652,0,0,0,0
10534654,0,0,0,0
10534655,0,0,0,0
10534657,0,0,0,0
10534658,0,0,0,0
10534659,0,0,0,0
10534662,0,0,0,0
10534666,0,0,0,0
10534669,0,0,0,0
10534675,0,0,0,1
10534679,0,0,0,0
10534681,0,0,0,0
10534683,0,0,0,0
10534686,0,0,0,0
10534687,0,0,0,0
10534688,0,0,0,0
10534690,0,0,0,0
10534692,0,0,0,1
10534693,0,0,0,0
10534694,0,0,0,0
10534696,0,0,0,0
10534698,0,0,0,0
10534701,0,0,0,0
10534708,0,0,0,0
10534710,0,0,0,0
10534713,0,0,0,0
10534714,0,0,0,0
10534715,0,0,0,0
10534716,0,0,0,0
10534718,0,0,0,0
10534721,0,0,0,0
10534724,0,0,0,0
10534725,0,0,0,0
10534726,0,0,0,0
10534727,0,0,0,0
10534729,0,0,0,0
10534731,0,0,0,0
10534736,0,0,0,0
10534738,0,0,0,0
10534739,0,0,0,0
10534741,0,0,0,0
10534743,0,0,0,0
10534744,0,0,0,0
10534747,0,0,0,11
10534748,0,0,0,0
10534749,0,0,1,4
10534751,0,0,0,0
10534755,0,0,0,0
10534756,0,0,0,0
10534762,0,0,0,0
10534763,0,0,0,0
10534767,0,0,0,0
10534768,0,0,0,0
10534769,0,0,0,0
10534773,0,0,0,0
10534774,0,0,0,0
10534776,0,0,0,0
10534778,0,0,0,0
10534780,0,0,3,8
10534782,0,0,0,0
10534785,0,0,0,0
10534786,0,0,0,0
10534787,0,0,0,0
10534788,0,0,0,0
10534789,0,0,0,0
10534790,0,0,0,0
10534795,0,0,0,0
10534798,0,0,0,0
10534802,0,0,0,0
10534803,0,0,0,4
10534804,0,0,0,0
10534805,0,0,0,0
10534808,0,0,0,0
10534810,0,0,0,1
10534813,0,0,0,0
10534814,0,0,0,0
10534815,0,0,0,0
10534816,0,0,0,0
10534817,0,0,0,0
10534821,0,0,0,3
10534824,0,0,0,0
10534825,0,0,0,0
10534826,0,0,0,0
10534830,0,0,0,0
10534832,0,0,0,1
10534833,0,0,0,0
10534838,0,0,0,0
10534844,0,0,0,0
10534847,0,0,0,0
10534848,0,0,0,0
10534849,0,0,0,0
10534850,0,0,0,0
10534853,0,0,0,0
10534856,0,0,0,0
10534857,0,0,0,0
10534858,0,0,0,0
10534860,0,0,0,0
10534861,0,0,0,2
10534862,0,0,0,1
10534866,0,0,0,0
10534871,0,0,0,0
10534872,0,0,0,0
10534877,0,0,0,0
10534881,0,0,0,0
10534882,0,0,0,0
10534884,0,0,0,0
10534885,0,0,0,0
10534887,0,0,0,0
10534888,0,0,0,0
10534889,0,0,0,0
10534890,0,0,0,0
10534891,0,0,0,51
10534898,0,0,0,0
10534909,0,0,0,0
10534910,0,0,0,0
10534911,0,0,0,1
10534912,0,0,0,0
10534925,0,0,0,7
10534928,1,0,0,0
10534929,0,0,0,0
10534933,0,0,0,1
10534934,0,0,0,0
10534935,0,0,0,0
10534938,0,0,0,0
10534939,0,0,0,0
10534940,0,0,0,0
10534942,0,0,0,0
10534944,0,0,0,0
10534948,0,0,0,0
10534965,0,1,10,7
10534967,0,0,0,1
10534973,0,0,0,1
10534978,0,0,0,0
10534981,0,0,0,0
10534983,0,0,0,2
10534984,0,0,0,0
10534994,0,0,0,1
10534997,0,0,0,3
10535001,0,0,0,4
10535002,0,0,0,0
10535005,0,0,0,1
10535007,0,0,0,0
10535009,0,0,0,2
10535011,0,0,0,0
10535012,0,0,0,0
10535013,0,0,0,0
10535018,0,2,12,25
10535019,0,0,0,3
10535023,0,0,0,0
10535026,0,0,0,0
10535028,0,0,0,0
10535030,0,0,0,0
10535032,0,0,0,0
10535041,0,1,0,1
10535043,0,0,0,0
10535044,0,0,0,0
10535047,0,0,0,0
10535048,0,0,0,0
10535050,0,0,0,0
10535060,0,0,0,0
10535062,0,0,0,0
10535067,0,0,0,0
10535068,0,0,0,0
10535069,0,0,0,0
10535072,0,0,2,1
10535074,0,0,0,0
10535077,0,0,0,0
10535078,0,0,0,0
10535079,0,0,0,0
10535081,0,0,0,8
10535084,0,0,0,0
10535086,0,0,0,0
10535100,0,0,0,0
10535105,0,0,0,1
10535106,0,0,0,0
10535107,0,0,0,0
10535114,0,0,0,0
10535116,0,0,0,0
10535120,0,0,0,5
10535122,0,0,0,0
10535123,0,0,0,0
10535136,0,0,0,0
10535141,0,0,0,4
10535144,0,0,0,0
10535145,0,0,0,0
10535151,0,0,0,0
10535156,0,0,0,1
10535164,0,0,0,6
10535167,0,0,0,0
10535168,0,0,0,0
10535169,0,0,0,0
10535171,0,0,0,0
10535172,0,0,0,0
10535174,0,1,2,27
10535176,0,0,0,0
10535177,0,0,0,0
10535178,0,0,0,0
10535181,0,0,0,0
10535185,0,0,0,0
10535186,0,0,0,0
10535187,0,0,0,0
10535188,0,0,0,0
10535199,0,0,0,0
10535201,1,0,0,26
10535202,0,0,0,0
10535205,0,0,0,1
10535206,0,0,0,0
10535208,0,0,0,0
10535209,0,0,0,0
10535214,0,0,0,0
10535227,0,0,0,0
10535242,0,0,0,0
10535244,0,0,0,0
10535252,0,0,0,0
10535255,0,0,0,0
10535257,0,0,0,0
10535260,0,0,0,0
10535266,0,0,0,0
10535271,0,0,0,0
10535276,0,0,0,7
10535277,0,0,0,1
10535286,0,0,0,0
10535287,0,0,0,0
10535295,0,0,0,0
10535296,0,0,0,0
10535319,0,0,0,0
10535322,0,0,0,0
10535338,0,0,0,0
10535342,0,0,0,0
10535343,0,0,0,0
10535344,0,0,0,0
10535347,0,0,0,0
10535348,0,0,0,0
10535350,0,0,0,0
10535352,0,0,0,0
10535354,0,0,0,0
10535355,0,0,0,0
10535357,0,0,0,0
10535362,0,0,0,0
10535364,0,0,0,0
10535368,0,0,0,3
10535371,0,0,0,0
10535378,0,0,0,0
10535379,0,0,0,0
10535384,0,0,0,0
10535387,0,0,0,0
10535388,0,0,0,0
10535393,0,0,0,2
10535396,0,0,0,0
10535397,0,0,0,0
10535399,0,0,0,0
10535400,0,0,0,0
10535403,0,0,0,0
10535404,0,0,0,0
10535408,0,0,0,0
10535409,0,0,0,0
10535411,0,0,0,0
10535415,0,0,0,0
10535417,0,0,0,1
10535419,0,0,0,0
10535423,0,0,0,0
10535424,0,0,0,0
10535427,0,0,0,0
10535430,0,0,0,0
10535433,0,0,0,0
10535446,0,0,0,0
10535490,0,0,0,0
10535502,0,0,0,0
10535505,0,0,0,0
10535513,0,0,0,0
10535517,0,0,0,0
10535527,0,0,0,0
10535529,0,0,0,0
10535544,0,0,0,0
10535549,0,0,0,0
10535550,0,0,0,0
10535551,0,0,0,0
10535561,0,0,0,0
10535567,0,0,0,0
10535570,0,0,0,0
10535585,0,0,0,0
10535590,0,0,0,0
10535592,0,0,0,0
10535594,0,0,0,0
10535595,0,0,0,0
10535596,0,0,0,0
10535601,0,0,0,0
10535606,0,0,0,0
10535608,0,0,0,0
10535611,0,0,0,0
10535615,0,0,0,0
10535617,0,0,0,0
10535618,0,0,0,0
10535619,0,0,0,0
10535623,0,0,0,0
10535630,0,0,0,0
10535634,0,0,0,0
10535637,0,0,0,0
10535642,0,0,0,0
10535648,0,0,0,0
10535650,0,0,0,0
10535652,0,0,0,0
10535661,0,0,0,0
10535662,0,0,0,0
10535665,0,0,0,0
10535674,0,0,0,0
10535710,0,0,0,0
10535711,0,0,0,0
10535713,0,0,0,0
10535731,0,0,0,0
10535733,0,0,0,0
10535735,0,0,0,0
10535747,0,0,0,0
10535754,0,0,0,0
10535755,0,0,0,0
10535770,0,0,0,0
10535771,0,0,0,0
10535773,0,0,0,0
10535777,0,0,0,0
10535783,0,0,0,0
10535784,0,0,0,0
10535787,0,0,0,0
10535800,0,0,0,0
10535821,0,0,0,0
10535840,0,0,0,0
10535852,0,0,0,0
10535911,0,0,0,7
10535915,0,0,0,0
10535925,0,0,0,0
10535926,0,0,0,0
10535928,0,0,0,7
10535930,0,0,0,0
10535934,0,0,0,0
10535939,0,0,0,0
10535951,0,0,0,0
10535956,0,0,0,0
10535966,0,0,0,0
10535970,0,0,0,0
10535971,0,0,0,0
10535977,0,0,0,0
10535994,0,0,0,0
10536004,0,0,0,0
10536017,0,0,0,0
10536024,0,0,0,0
10536041,0,0,0,0
10536055,0,0,0,0
10536069,0,0,0,0
10536072,0,0,0,0
10536078,0,0,0,0
10536079,0,0,0,0
10536092,0,0,0,0
10536094,0,0,0,0
10536098,0,0,0,0
10536099,0,0,0,0
10536113,0,0,0,0
10536114,0,0,0,0
10536116,0,0,0,0
10536121,0,0,0,0
10536131,0,0,0,0
10536138,0,0,0,0
10536139,0,0,0,0
10536143,0,0,0,0
10536144,0,0,0,0
10536147,0,0,0,0
10536150,0,0,0,0
10536151,0,0,0,0
10536155,0,0,0,0
10536156,0,0,0,0
10536161,0,0,0,0
10536165,0,0,0,0
10536172,0,0,0,0
10536174,0,0,0,0
10536178,0,0,0,0
10536180,0,0,0,7
10536183,0,0,0,0
10536187,0,0,0,0
10536190,0,0,0,3
10536191,0,0,0,0
10536193,0,0,0,0
10536195,0,0,0,0
10536207,0,0,0,0
10536209,0,0,0,0
10536212,0,0,0,7
10536221,0,0,0,0
10536224,0,0,0,1
10536233,0,0,0,0
10536253,0,0,0,0
10536258,0,0,0,0
10536259,0,0,0,0
10536263,0,0,0,0
10536264,0,0,0,0
10536266,0,0,0,0
10536267,0,0,0,0
10536268,1,1,6,19
10536270,0,0,0,0
10536271,0,0,0,0
10536272,0,0,0,0
10536274,0,0,0,0
10536275,0,0,0,0
10536276,0,0,0,0
10536277,0,0,0,0
10536282,0,0,0,0
10536285,0,0,0,0
10536286,0,0,0,0
10536287,0,0,0,0
10536288,0,0,0,0
10536289,0,0,5,9
10536296,0,0,0,0
10536297,0,0,0,0
10536301,0,0,0,0
10536302,0,0,0,0
10536308,0,0,0,0
10536309,0,0,0,0
10536313,0,0,0,0
10536322,0,0,0,0
10536323,0,0,0,0
10536324,0,0,0,0
10536325,0,0,0,0
10536332,0,0,0,0
10536334,0,0,0,0
10536336,0,0,0,0
10536337,0,0,0,0
10536338,0,0,0,0
10536340,0,0,0,0
10536341,0,0,0,2
10536342,0,3,18,43
10536344,1,4,15,47
10536345,0,0,0,3
10536347,0,0,1,2
10536348,0,0,0,0
10536354,0,0,0,0
10536357,0,0,0,0
10536358,0,0,0,0
10536360,0,0,0,0
10536362,0,0,0,0
10536365,0,0,0,0
10536367,0,0,0,0
10536374,0,0,0,0
10536375,0,0,0,0
10536381,0,0,0,0
10536383,0,0,0,0
10536385,0,0,0,0
10536387,0,0,0,0
10536389,0,0,0,0
10536390,0,0,0,5
10536392,0,0,5,12
10536394,0,0,0,0
10536396,0,0,0,0
10536398,0,0,0,0
10536400,0,0,0,0
10536402,0,0,5,15
10536403,0,0,2,30
10536404,0,0,0,0
10536405,0,0,0,0
10536407,0,0,0,0
10536410,0,0,0,0
10536414,0,0,0,0
10536416,0,0,0,0
10536418,0,0,0,0
10536419,0,0,0,0
10536423,0,0,0,0
10536424,0,0,0,1
10536431,0,0,0,0
10536436,0,0,0,0
10536437,0,1,0,6
10536438,0,0,0,0
10536439,0,0,0,0
10536440,0,0,0,0
10536441,0,0,0,0
10536446,0,0,0,0
10536448,0,0,0,0
10536450,0,0,0,0
10536460,0,0,0,1
10536462,0,0,0,0
10536463,0,0,0,0
10536464,0,0,0,2
10536465,0,0,0,0
10536467,0,0,0,0
10536469,0,0,0,0
10536470,0,0,0,0
10536472,0,0,0,1
10536473,0,0,0,0
10536477,0,0,0,0
10536478,0,0,0,11
10536482,0,0,0,1
10536483,0,0,0,0
10536491,0,0,0,0
10536492,0,0,0,0
10536493,0,0,0,0
10536494,0,0,0,0
10536498,0,0,0,0
10536500,0,0,0,0
10536502,0,0,0,0
10536504,0,0,0,0
10536505,0,0,12,1
10536507,0,0,0,1
10536511,0,0,0,1
10536512,0,0,0,0
10536513,0,0,0,0
10536520,0,0,0,0
10536523,0,0,0,0
10536525,0,0,0,0
10536526,0,0,0,0
10536532,0,0,0,0
10536534,0,0,0,0
10536537,0,0,0,0
10536538,0,0,0,0
10536539,0,0,0,0
10536540,0,0,0,0
10536542,0,0,0,0
10536543,0,0,0,0
10536545,0,0,0,0
10536547,0,0,0,0
10536548,0,0,0,0
10536549,0,0,0,0
10536550,0,0,0,0
10536551,0,0,0,1
10536553,0,0,0,0
10536554,0,0,0,0
10536556,0,0,0,0
10536561,0,0,0,0
10536563,0,0,0,0
10536565,0,0,0,0
10536569,0,0,0,1
10536608,0,0,0,0
